"Index","EA.Open","EA.High","EA.Low","EA.Close","EA.Volume","EA.Adjusted"
"2020-01-02",107.940002441406,108.349998474121,106.76000213623,107.339996337891,1901000,105.883995056152
"2020-01-03",105.580001831055,107.75,105.120002746582,107.199996948242,1840300,105.745918273926
"2020-01-06",106.949996948242,109.309997558594,106.629997253418,108.779998779297,2934200,107.304473876953
"2020-01-07",109,109.25,107.730003356934,108.389999389648,1692400,106.919776916504
"2020-01-08",108.180000305176,110,107.779998779297,109.48999786377,2651600,108.004837036133
"2020-01-09",110,110.339996337891,108.269996643066,109.360000610352,1818600,107.876617431641
"2020-01-10",109.199996948242,109.269996643066,108.199996948242,108.589996337891,1756000,107.117050170898
"2020-01-13",109.050003051758,110.069999694824,108.620002746582,109.819999694824,1857400,108.330375671387
"2020-01-14",109.660003662109,110.169998168945,108.709999084473,109.580001831055,1723400,108.093627929688
"2020-01-15",109.790000915527,110.449996948242,109.139999389648,109.610000610352,1479100,108.12321472168
"2020-01-16",110,111.290000915527,109.949996948242,111.26000213623,2108300,109.750854492188
"2020-01-17",112.370002746582,112.98999786377,111.550003051758,112.930000305176,3053300,111.398193359375
"2020-01-21",112.550003051758,112.970001220703,111.769996643066,112.410003662109,2165000,110.885246276855
"2020-01-22",112.769996643066,114.040000915527,112.680000305176,113.089996337891,2423100,111.556015014648
"2020-01-23",112.919998168945,113.730003356934,112,113.480003356934,1564900,111.940719604492
"2020-01-24",114.019996643066,114.129997253418,111.629997253418,112.330001831055,2304000,110.806327819824
"2020-01-27",110.23999786377,111.190002441406,109.949996948242,110.559997558594,2175500,109.060325622559
"2020-01-28",111.290000915527,112.879997253418,111.059997558594,111.900001525879,2961900,110.382164001465
"2020-01-29",112.51000213623,112.959999084473,111.23999786377,112.209999084473,2463900,110.687942504883
"2020-01-30",111.430000305176,111.889999389648,110.309997558594,111.639999389648,3838500,110.125686645508
"2020-01-31",110.75,110.75,105.5,107.919998168945,6995800,106.456153869629
"2020-02-03",107.930000305176,109.449996948242,104.400001525879,105.040000915527,4155500,103.615203857422
"2020-02-04",106.440002441406,107.419998168945,105.330001831055,107.069999694824,4190500,105.617668151855
"2020-02-05",108.620002746582,108.959999084473,107.120002746582,107.819999694824,2895700,106.357498168945
"2020-02-06",108.800003051758,110.349998474121,108.410003662109,110,2500600,108.507934570312
"2020-02-07",109.169998168945,110.959999084473,108.73999786377,109.089996337891,2231300,107.610275268555
"2020-02-10",109.019996643066,109.76000213623,108.230003356934,108.699996948242,2170800,107.225547790527
"2020-02-11",108.949996948242,109.230003356934,107.940002441406,109.040000915527,1195300,107.56095123291
"2020-02-12",109.669998168945,109.980003356934,108.589996337891,109.720001220703,1567200,108.231719970703
"2020-02-13",109.150001525879,109.339996337891,107.970001220703,108.839996337891,1627000,107.363677978516
"2020-02-14",108.900001525879,109.889999389648,108.75,109.690002441406,1227500,108.202140808105
"2020-02-18",109.089996337891,109.830001831055,108.699996948242,109.459999084473,2171400,107.975257873535
"2020-02-19",110.099998474121,110.900001525879,109.400001525879,109.779998779297,1540000,108.290916442871
"2020-02-20",108.720001220703,109.370002746582,107.449996948242,109.199996948242,4034000,107.718780517578
"2020-02-21",108.48999786377,108.940002441406,106.800003051758,108.01000213623,2546900,106.544937133789
"2020-02-24",105.050003051758,107.930000305176,105.019996643066,107.029998779297,2817100,105.57820892334
"2020-02-25",107.720001220703,109.220001220703,105.23999786377,105.379997253418,3651300,103.950592041016
"2020-02-26",106.360000610352,108.26000213623,105.599998474121,106.540000915527,2858000,105.094863891602
"2020-02-27",104.349998474121,106.400001525879,102.720001220703,102.73999786377,4906200,101.346405029297
"2020-02-28",100.290000915527,101.889999389648,98.5899963378906,101.370002746582,6853700,99.994987487793
"2020-03-02",101.919998168945,106.930000305176,101.709999084473,106.889999389648,4291500,105.440124511719
"2020-03-03",106.730003356934,109.709999084473,105.379997253418,106.699996948242,3984800,105.25269317627
"2020-03-04",108.290000915527,111.940002441406,108.059997558594,111.830001831055,4289700,110.313102722168
"2020-03-05",109.48999786377,111.930000305176,109.110000610352,110.209999084473,3029900,108.715065002441
"2020-03-06",106.449996948242,108.76000213623,105,107.669998168945,3886200,106.209518432617
"2020-03-09",101.569999694824,104.180000305176,99.9100036621094,100.930000305176,4784300,99.5609664916992
"2020-03-10",101.400001525879,103.569999694824,96.6500015258789,103.379997253418,6525600,101.977722167969
"2020-03-11",101.610000610352,102.169998168945,98.3300018310547,101.180000305176,4906000,99.8075714111328
"2020-03-12",94.7900009155273,99.4199981689453,92.5500030517578,93.3499984741211,6288700,92.0837783813477
"2020-03-13",98.7399978637695,99.6100006103516,92.75,97.0599975585938,5842000,95.7434539794922
"2020-03-16",89.1900024414062,96.120002746582,85.6900024414062,88.6699981689453,6196600,87.4672622680664
"2020-03-17",91.5999984741211,98.1999969482422,87.1100006103516,95.4100036621094,6370100,94.1158294677734
"2020-03-18",91.5,97.6900024414062,85.9199981689453,90.2099990844727,7073400,88.9863662719727
"2020-03-19",90.9499969482422,93.9800033569336,86,90.0599975585938,6549700,88.8383941650391
"2020-03-20",92.2399978637695,94.370002746582,86.75,86.9400024414062,6174400,85.7607269287109
"2020-03-23",89.7300033569336,97.7200012207031,88.4300003051758,95.4700012207031,8149000,94.1750183105469
"2020-03-24",100,103.099998474121,90.8099975585938,94.3000030517578,5765200,93.0209121704102
"2020-03-25",93.5299987792969,94.1500015258789,89.4599990844727,89.6399993896484,5005600,88.4240951538086
"2020-03-26",90.4700012207031,99.5699996948242,90.0800018310547,99.1999969482422,5750300,97.8544158935547
"2020-03-27",96.5299987792969,99.6800003051758,94.629997253418,95.370002746582,4519800,94.0763702392578
"2020-03-30",96.7699966430664,99.2900009155273,96.1699981689453,97.6900024414062,3352700,96.3649215698242
"2020-03-31",97.7900009155273,101,96.620002746582,100.169998168945,3762300,98.8112640380859
"2020-04-01",98.379997253418,99.8399963378906,96.6999969482422,97.5299987792969,4056500,96.2070770263672
"2020-04-02",98.0999984741211,102.819999694824,97.5,102.290000915527,3793000,100.90251159668
"2020-04-03",102.809997558594,104.349998474121,100.790000915527,102.830001831055,4084300,101.435188293457
"2020-04-06",105.389999389648,107.5,104.550003051758,106.51000213623,4280200,105.065269470215
"2020-04-07",107.129997253418,107.459999084473,100.110000610352,106.319999694824,5496100,104.87784576416
"2020-04-08",106.949996948242,108.23999786377,105.25,106.800003051758,3199600,105.351341247559
"2020-04-09",106,109.379997253418,105.059997558594,105.800003051758,3717200,104.364898681641
"2020-04-13",105.650001525879,109.779998779297,104.650001525879,109.300003051758,2680800,107.817428588867
"2020-04-14",111.800003051758,113.019996643066,110,112.029998779297,2622800,110.510383605957
"2020-04-15",110.73999786377,114.470001220703,110.209999084473,113.51000213623,3100000,111.970314025879
"2020-04-16",114.75,118.690002441406,114.529998779297,118.099998474121,4020600,116.498069763184
"2020-04-17",116.709999084473,117,112.650001525879,115.150001525879,5032100,113.588073730469
"2020-04-20",114.839996337891,116.529998779297,113.919998168945,115.410003662109,2946100,113.844551086426
"2020-04-21",114.680000305176,116.199996948242,112.110000610352,113.269996643066,2483200,111.733573913574
"2020-04-22",114.360000610352,115.069999694824,111.180000305176,114.569999694824,2558900,113.015937805176
"2020-04-23",114.699996948242,116.629997253418,113.690002441406,114.459999084473,2737700,112.907440185547
"2020-04-24",115.669998168945,116.680000305176,114.089996337891,116.309997558594,1753800,114.73233795166
"2020-04-27",117.970001220703,118.470001220703,115.129997253418,116.019996643066,2352000,114.446258544922
"2020-04-28",116,116.48999786377,110.919998168945,111.349998474121,4647900,109.839622497559
"2020-04-29",111.870002746582,114.449996948242,110.860000610352,112.779998779297,3911900,111.250213623047
"2020-04-30",112.480003356934,114.48999786377,112.400001525879,114.26000213623,3506700,112.710144042969
"2020-05-01",113.129997253418,114.360000610352,112.059997558594,113.269996643066,2378600,111.733573913574
"2020-05-04",113.910003662109,117.559997558594,113.650001525879,116.830001831055,3284800,115.245292663574
"2020-05-05",118.319999694824,120.190002441406,116.300003051758,119.610000610352,5060600,117.987579345703
"2020-05-06",115,117.160003662109,111.830001831055,115.319999694824,6082900,113.755767822266
"2020-05-07",116.269996643066,116.940002441406,114.730003356934,116.800003051758,3579000,115.215705871582
"2020-05-08",116.25,117.519996643066,115.580001831055,116.620002746582,3597800,115.038146972656
"2020-05-11",116.930000305176,118.5,116.349998474121,117.370002746582,2899100,115.777961730957
"2020-05-12",117.680000305176,119.519996643066,116.290000915527,116.370002746582,2875700,114.791534423828
"2020-05-13",117.069999694824,119.160003662109,114.519996643066,116.900001525879,3079200,115.314323425293
"2020-05-14",116.5,117.26000213623,114.459999084473,117.120002746582,2802800,115.531349182129
"2020-05-15",116.220001220703,118.900001525879,116.110000610352,118.129997253418,3268100,116.527641296387
"2020-05-18",116.709999084473,117.919998168945,114.730003356934,117.120002746582,4335100,115.531349182129
"2020-05-19",116.769996643066,119.370002746582,116.720001220703,118.540000915527,2517900,116.932090759277
"2020-05-20",119.099998474121,121.76000213623,119.059997558594,119.550003051758,3530400,117.928382873535
"2020-05-21",119.879997253418,119.879997253418,117.199996948242,117.360000610352,2257100,115.768112182617
"2020-05-22",117.220001220703,120.01000213623,116.620002746582,119.819999694824,2287300,118.194732666016
"2020-05-26",120.440002441406,120.480003356934,116.190002441406,116.639999389648,3260800,115.05786895752
"2020-05-27",115.069999694824,117.76000213623,111.110000610352,117.379997253418,4978700,115.787818908691
"2020-05-28",117.98999786377,122.099998474121,116.769996643066,121.349998474121,4752400,119.703971862793
"2020-05-29",122.290000915527,123.139999389648,119.269996643066,122.879997253418,4571900,121.213226318359
"2020-06-01",123.279998779297,124.279998779297,122.370002746582,122.779998779297,2036400,121.11457824707
"2020-06-02",123.25,123.529998779297,120.680000305176,122.360000610352,2357800,120.700294494629
"2020-06-03",122.150001525879,122.150001525879,117.190002441406,117.930000305176,3813000,116.330352783203
"2020-06-04",117.480003356934,119.110000610352,116.050003051758,117.180000305176,2905300,115.590538024902
"2020-06-05",115.440002441406,119.199996948242,113.279998779297,118.319999694824,3355300,116.715065002441
"2020-06-08",116.5,119.580001831055,115.889999389648,119.51000213623,3500100,117.888938903809
"2020-06-09",120.099998474121,121.76000213623,118.540000915527,121.069999694824,2346000,119.427772521973
"2020-06-10",122.150001525879,125.660003662109,121.459999084473,124.809997558594,3956100,123.117034912109
"2020-06-11",124.660003662109,127.540000915527,121.940002441406,122.419998168945,3509300,120.759460449219
"2020-06-12",123.099998474121,124.76000213623,119.809997558594,121.970001220703,2525400,120.315559387207
"2020-06-15",122.900001525879,127.5,122.709999084473,126.519996643066,3882600,124.803840637207
"2020-06-16",127.139999389648,127.870002746582,125.059997558594,125.730003356934,2513800,124.024566650391
"2020-06-17",126.730003356934,129.009994506836,126.290000915527,128.110000610352,2173300,126.372276306152
"2020-06-18",128.100006103516,129.449996948242,128.100006103516,129.350006103516,2461100,127.595458984375
"2020-06-19",131.130004882812,131.240005493164,127.900001525879,130.190002441406,4239900,128.424087524414
"2020-06-22",131.020004272461,131.860000610352,128.800003051758,129.720001220703,2869200,127.960464477539
"2020-06-23",131.320007324219,133.600006103516,130.199996948242,130.600006103516,2553400,128.828521728516
"2020-06-24",130.550003051758,131.600006103516,128.649993896484,130.869995117188,2208900,129.094818115234
"2020-06-25",131.479995727539,131.889999389648,129.089996337891,130.740005493164,2174400,128.966613769531
"2020-06-26",130.919998168945,131.380004882812,128.089996337891,130.929992675781,4905100,129.154037475586
"2020-06-29",130.979995727539,132.369995117188,129.199996948242,130.690002441406,1679600,128.917282104492
"2020-06-30",132.610000610352,132.610000610352,130.699996948242,132.050003051758,2177400,130.258834838867
"2020-07-01",132.039993286133,135.520004272461,131.330001831055,135.220001220703,3026300,133.385848999023
"2020-07-02",136.419998168945,136.419998168945,133.470001220703,133.839996337891,1893300,132.024566650391
"2020-07-06",135.470001220703,136.520004272461,133.509994506836,134.270004272461,2322100,132.448715209961
"2020-07-07",133.869995117188,137.419998168945,133.800003051758,134.779998779297,1895900,132.951782226562
"2020-07-08",135.910003662109,136.339996337891,134.509994506836,135.610000610352,1866600,133.770568847656
"2020-07-09",136.360000610352,139.110000610352,136.059997558594,138.770004272461,2312100,136.887680053711
"2020-07-10",139.419998168945,141.25,138.289993286133,140.809997558594,2119800,138.900009155273
"2020-07-13",141.009994506836,141.580001831055,134.770004272461,135.309997558594,2570300,133.474609375
"2020-07-14",134.199996948242,138.789993286133,133.479995727539,138.529998779297,2409300,136.650924682617
"2020-07-15",137.979995727539,138.979995727539,135.839996337891,138.429992675781,2050900,136.552307128906
"2020-07-16",137.839996337891,138.360000610352,135.75,138.050003051758,1301700,136.177459716797
"2020-07-17",138.179992675781,138.729995727539,136.839996337891,138.309997558594,2040700,136.433929443359
"2020-07-20",139.429992675781,142.309997558594,138.75,141.529998779297,1589700,139.610260009766
"2020-07-21",141.559997558594,141.990005493164,138.889999389648,139.339996337891,1481400,137.449951171875
"2020-07-22",140.949996948242,140.949996948242,137.869995117188,138.300003051758,2057600,136.424102783203
"2020-07-23",139.300003051758,139.570007324219,134.729995727539,135.360000610352,1896400,133.523941040039
"2020-07-24",133.75,136.259994506836,132.720001220703,135.240005493164,1354100,133.405578613281
"2020-07-27",135.490005493164,137.139999389648,134.820007324219,136.160003662109,1819200,134.313079833984
"2020-07-28",135.419998168945,136.309997558594,134.389999389648,134.779998779297,1319800,132.951782226562
"2020-07-29",135.770004272461,136.509994506836,134.690002441406,135.929992675781,1532800,134.086196899414
"2020-07-30",135.699996948242,138.839996337891,135.25,138.589996337891,2717700,136.710113525391
"2020-07-31",142.039993286133,142.839996337891,137.100006103516,141.619995117188,4301200,139.699020385742
"2020-08-03",141.550003051758,143.429992675781,139.550003051758,142.360000610352,2233800,140.429000854492
"2020-08-04",143.240005493164,146.5,143.100006103516,146.320007324219,2680300,144.33528137207
"2020-08-05",145.820007324219,146.339996337891,143.259994506836,146.179992675781,1936900,144.197158813477
"2020-08-06",146.330001831055,147.360000610352,144.5,146.949996948242,1671700,144.95671081543
"2020-08-07",146.429992675781,146.839996337891,142.320007324219,143.990005493164,1514800,142.036880493164
"2020-08-10",142.770004272461,143.990005493164,139.5,140.699996948242,1378300,138.791519165039
"2020-08-11",141.149993896484,141.149993896484,135.559997558594,135.699996948242,2221700,133.859344482422
"2020-08-12",136.880004882812,140.300003051758,136.179992675781,139.899993896484,1714200,138.002365112305
"2020-08-13",141.119995117188,142.850006103516,140.580001831055,141.770004272461,1191200,139.846969604492
"2020-08-14",141.639999389648,142.009994506836,139.949996948242,140.429992675781,1904200,138.525161743164
"2020-08-17",139.25,140.970001220703,138.309997558594,140.449996948242,1481000,138.544876098633
"2020-08-18",140.600006103516,142.740005493164,140.160003662109,142.580001831055,1413900,140.646011352539
"2020-08-19",142.279998779297,143.619995117188,141.070007324219,141.860000610352,1816600,139.935745239258
"2020-08-20",141.619995117188,143.960006713867,141.050003051758,143.479995727539,1268100,141.533813476562
"2020-08-21",142.759994506836,142.990005493164,140.839996337891,141.210006713867,1940000,139.294586181641
"2020-08-24",142.270004272461,142.839996337891,141.210006713867,142.330001831055,1842600,140.399383544922
"2020-08-25",142.009994506836,142.399993896484,141,142.210006713867,857600,140.281066894531
"2020-08-26",142.059997558594,144.5,142.059997558594,143.630004882812,1580500,141.681762695312
"2020-08-27",143.380004882812,143.740005493164,139.850006103516,141.770004272461,1923000,139.846969604492
"2020-08-28",142.339996337891,142.339996337891,140.009994506836,140.869995117188,1553800,138.959213256836
"2020-08-31",141.080001831055,141.110000610352,138.089996337891,139.470001220703,2727200,137.578186035156
"2020-09-01",140.740005493164,140.740005493164,137.080001831055,138.289993286133,2710100,136.414199829102
"2020-09-02",138,140.300003051758,136.639999389648,139.559997558594,2337400,137.666961669922
"2020-09-03",138.240005493164,138.240005493164,131.220001220703,132.820007324219,3430500,131.018432617188
"2020-09-04",131.630004882812,132.649993896484,126.910003662109,130.130004882812,2429700,128.364883422852
"2020-09-08",127.459999084473,127.5,123.330001831055,124.300003051758,4622600,122.613952636719
"2020-09-09",126.540000915527,129.520004272461,124.889999389648,128.699996948242,2776500,126.954292297363
"2020-09-10",129.880004882812,131.130004882812,126.339996337891,127.26000213623,2460000,125.533813476562
"2020-09-11",127.98999786377,128.389999389648,124.400001525879,126.019996643066,1746600,124.31063079834
"2020-09-14",127.930000305176,128.009994506836,125.930000305176,126.180000305176,1376900,124.468452453613
"2020-09-15",127.98999786377,129.860000610352,127.5,128.330001831055,2129600,126.589309692383
"2020-09-16",128.990005493164,129.520004272461,126.470001220703,126.73999786377,1832200,125.020866394043
"2020-09-17",124.220001220703,126.540000915527,123.540000915527,125.26000213623,2151800,123.560943603516
"2020-09-18",125.48999786377,126.699996948242,123.370002746582,125.900001525879,3402700,124.192268371582
"2020-09-21",124.330001831055,128.470001220703,124.150001525879,128.289993286133,2017400,126.549827575684
"2020-09-22",129.839996337891,131.220001220703,128.460006713867,131.020004272461,2081900,129.242813110352
"2020-09-23",131.570007324219,132.320007324219,127.940002441406,128.419998168945,2444400,126.678077697754
"2020-09-24",128.210006713867,130.309997558594,128.089996337891,129.320007324219,2001500,127.565872192383
"2020-09-25",129.509994506836,132.009994506836,128.690002441406,131.190002441406,1915600,129.410491943359
"2020-09-28",133.360000610352,133.850006103516,130.869995117188,132.279998779297,1796500,130.485717773438
"2020-09-29",132.059997558594,132.429992675781,129.5,130.020004272461,1793500,128.256393432617
"2020-09-30",129.729995727539,131.990005493164,129.449996948242,130.410003662109,2164200,128.641067504883
"2020-10-01",132.070007324219,134.059997558594,131.460006713867,132.779998779297,1868800,130.978942871094
"2020-10-02",131.369995117188,132.240005493164,127.709999084473,129.070007324219,1751200,127.319259643555
"2020-10-05",130.089996337891,132.949996948242,129.070007324219,130.720001220703,1270100,128.946884155273
"2020-10-06",130.360000610352,130.399993896484,124.519996643066,124.839996337891,3753700,123.146629333496
"2020-10-07",126.410003662109,126.5,123.970001220703,125.01000213623,3257500,123.314331054688
"2020-10-08",126.099998474121,126.379997253418,124.419998168945,125.98999786377,1959600,124.281044006348
"2020-10-09",126.860000610352,128.440002441406,125.919998168945,127.449996948242,1991700,125.721237182617
"2020-10-12",128.979995727539,132.070007324219,127.830001831055,130.880004882812,2106600,129.104690551758
"2020-10-13",131.869995117188,133.539993286133,130.160003662109,132.940002441406,2117300,131.136764526367
"2020-10-14",133.789993286133,133.860000610352,131.740005493164,132.75,2520500,130.949340820312
"2020-10-15",131.070007324219,132.410003662109,129.880004882812,131.339996337891,1900100,129.558471679688
"2020-10-16",132.5,133.259994506836,131.050003051758,131.919998168945,1925000,130.130615234375
"2020-10-19",133.139999389648,133.889999389648,129.509994506836,129.869995117188,1454300,128.108413696289
"2020-10-20",130.419998168945,130.600006103516,127.089996337891,127.360000610352,2249200,125.632446289062
"2020-10-21",127.980003356934,129.449996948242,127.300003051758,127.650001525879,2200800,125.918518066406
"2020-10-22",127.779998779297,128.009994506836,125.400001525879,126.919998168945,1791800,125.198425292969
"2020-10-23",127.23999786377,127.650001525879,125.529998779297,126.769996643066,1215200,125.050437927246
"2020-10-26",126.410003662109,127.5,125.029998779297,126.680000305176,2166000,124.961669921875
"2020-10-27",127.360000610352,127.580001831055,126.099998474121,126.620002746582,1452800,124.90251159668
"2020-10-28",125.620002746582,127.069999694824,124.809997558594,125.599998474121,2079600,123.896331787109
"2020-10-29",125.790000915527,126.169998168945,122.769996643066,123.900001525879,2633500,122.219398498535
"2020-10-30",122.98999786377,124.089996337891,118.519996643066,119.830001831055,3312900,118.20458984375
"2020-11-02",120.940002441406,121.059997558594,117.790000915527,119.809997558594,2650000,118.184875488281
"2020-11-03",120.75,121.459999084473,119.400001525879,120.73999786377,2022200,119.102249145508
"2020-11-04",124.879997253418,126.980003356934,123.720001220703,125.309997558594,2594800,123.61026763916
"2020-11-05",128.880004882812,128.880004882812,126.279998779297,128.330001831055,3291700,126.589309692383
"2020-11-06",119.5,120.699996948242,114.529998779297,119.190002441406,12151100,117.573280334473
"2020-11-09",116.459999084473,121.300003051758,110.150001525879,116.970001220703,7097200,115.38338470459
"2020-11-10",116.98999786377,120.529998779297,114.779998779297,118.930000305176,4454200,117.316795349121
"2020-11-11",120.300003051758,120.639999389648,117.589996337891,119.779998779297,3572900,118.155265808105
"2020-11-12",120.930000305176,122.319999694824,118.970001220703,119.319999694824,2339800,117.701499938965
"2020-11-13",120.220001220703,121.459999084473,119.370002746582,120.800003051758,2110900,119.161437988281
"2020-11-16",119.25,120.709999084473,117.550003051758,118.599998474121,3069300,116.991279602051
"2020-11-17",119.330001831055,120.650001525879,118.050003051758,118.519996643066,2954200,116.91236114502
"2020-11-18",118.339996337891,118.580001831055,116.650001525879,116.839996337891,2509200,115.255142211914
"2020-11-19",116.73999786377,121.519996643066,116.410003662109,120.139999389648,2839200,118.510383605957
"2020-11-20",119.529998779297,123,119.099998474121,121.870002746582,3186800,120.216926574707
"2020-11-23",122.029998779297,123.389999389648,120.440002441406,121.860000610352,2085800,120.207061767578
"2020-11-24",121.48999786377,121.970001220703,119.73999786377,120.25,3471800,118.61888885498
"2020-11-25",120.809997558594,123.559997558594,120.599998474121,121.51000213623,2850900,119.861793518066
"2020-11-27",123.580001831055,125,122.410003662109,124.169998168945,2489400,122.485725402832
"2020-11-30",124.769996643066,128.399993896484,123.269996643066,127.75,10085200,126.017166137695
"2020-12-01",127.580001831055,128,125.660003662109,127.23999786377,2826200,125.681335449219
"2020-12-02",127.029998779297,129.75,126.480003356934,129.539993286133,1905700,127.953147888184
"2020-12-03",130.5,130.869995117188,128.179992675781,128.380004882812,2352200,126.80738067627
"2020-12-04",126.419998168945,129.149993896484,126.25,128.690002441406,2743100,127.113586425781
"2020-12-07",129.190002441406,130.979995727539,128.880004882812,130.839996337891,2671200,129.237258911133
"2020-12-08",130.429992675781,132.539993286133,129.720001220703,132.149993896484,2835800,130.531188964844
"2020-12-09",131.559997558594,133.630004882812,130.839996337891,133.169998168945,4229400,131.538711547852
"2020-12-10",131.660003662109,135.369995117188,131.25,134.679992675781,2903800,133.030166625977
"2020-12-11",134.779998779297,137.110000610352,134.630004882812,135.800003051758,3195700,134.136459350586
"2020-12-14",138.5,138.589996337891,136.600006103516,137.539993286133,3356900,135.85514831543
"2020-12-15",137.809997558594,140.800003051758,137.110000610352,140.660003662109,3394600,138.936935424805
"2020-12-16",139.5,143.449996948242,139.330001831055,141.600006103516,4029200,139.865447998047
"2020-12-17",141.949996948242,142.5,138.320007324219,139.850006103516,3625700,138.136856079102
"2020-12-18",140.660003662109,142.970001220703,139.580001831055,142.610000610352,4874000,140.863052368164
"2020-12-21",141.630004882812,142.369995117188,138.970001220703,141.009994506836,2631100,139.282638549805
"2020-12-22",141.240005493164,141.720001220703,138.690002441406,139.429992675781,2102900,137.722030639648
"2020-12-23",139.520004272461,142.389999389648,138.630004882812,141.509994506836,1762400,139.776519775391
"2020-12-24",141.320007324219,142.199996948242,140.779998779297,141.809997558594,688100,140.072845458984
"2020-12-28",142.330001831055,142.550003051758,138.779998779297,140.720001220703,1756100,138.996215820312
"2020-12-29",141,142.130004882812,140.279998779297,140.699996948242,1188400,138.976425170898
"2020-12-30",141.389999389648,142.630004882812,140.889999389648,142.050003051758,1684500,140.309906005859
"2020-12-31",141.910003662109,143.860000610352,141.910003662109,143.600006103516,1689900,141.840927124023
"2021-01-04",143.440002441406,143.649993896484,138.160003662109,139.509994506836,3587000,137.801025390625
"2021-01-05",140.229995727539,141.399993896484,138.490005493164,141.320007324219,2117800,139.588851928711
"2021-01-06",138.520004272461,140.199996948242,136.389999389648,136.800003051758,2398500,135.124237060547
"2021-01-07",137.330001831055,140.869995117188,137,140.740005493164,2936200,139.015960693359
"2021-01-08",140.860000610352,142,139.929992675781,141.860000610352,1902700,140.12223815918
"2021-01-11",141.520004272461,141.720001220703,139.309997558594,141.220001220703,2589800,139.490081787109
"2021-01-12",141.089996337891,141.800003051758,137.300003051758,139.059997558594,2166700,137.356536865234
"2021-01-13",138.570007324219,138.949996948242,134.630004882812,136.339996337891,3696500,134.669860839844
"2021-01-14",136.830001831055,139.380004882812,136.130004882812,138.940002441406,3511800,137.238006591797
"2021-01-15",139.259994506836,140.660003662109,137.910003662109,139,2443700,137.297286987305
"2021-01-19",139.410003662109,143,138,141.429992675781,2693300,139.697494506836
"2021-01-20",142.429992675781,145.919998168945,141.789993286133,145.600006103516,3288400,143.81640625
"2021-01-21",145.610000610352,147.279998779297,144.740005493164,145.970001220703,3014000,144.181900024414
"2021-01-22",144.979995727539,146.479995727539,144.509994506836,146,3369200,144.211517333984
"2021-01-25",148.809997558594,150.300003051758,145.380004882812,146.300003051758,3728600,144.507843017578
"2021-01-26",146.360000610352,146.960006713867,145.190002441406,146.300003051758,3660300,144.507843017578
"2021-01-27",145.830001831055,148.929992675781,144.539993286133,146.229995727539,4368100,144.438705444336
"2021-01-28",146.199996948242,146.630004882812,142.899993896484,143.009994506836,3276700,141.25813293457
"2021-01-29",141,144.570007324219,140.470001220703,143.199996948242,3665400,141.445816040039
"2021-02-01",143.789993286133,147.289993286133,143.529998779297,145.869995117188,4123100,144.083114624023
"2021-02-02",146.149993896484,150.300003051758,146.149993896484,148.970001220703,4185700,147.145156860352
